__quarterly__,y,y_tnd,y_gap,ad_y,d4_y,ad_y_tnd,d4_y_tnd,cpi,ad_cpi,d4_cpi,ad_cpi_ste,rs,rs_unc,mpr,rrs,rrs_tnd,rrs_gap,obs_y,obs_rs,obs_cpi,shk_ad_y_tnd,shk_y_gap,shk_ad_cpi,shk_ad_cpi_ste,shk_rs,shk_rrs_tnd,ant_shk_ad_y_tnd,ant_shk_y_gap,ant_shk_ad_cpi,ant_shk_ad_cpi_ste,ant_shk_rs,ant_shk_rrs_tnd,shk_obs_y,shk_obs_cpi,shk_obs_rs,filter_span,,__unknown__,obs_ad_y,obs_y_gap,obs_ad_cpi,std_shk_ad_y_tnd,std_shk_y_gap,std_shk_ad_cpi,std_shk_ad_cpi_ste,std_shk_rs,std_shk_rrs_tnd,std_shk_obs_y,std_shk_obs_cpi,std_shk_obs_rs,
2020-Q1,993.833390441417,992.792610786739,1.040779654678,-5.3002478832,1.349389677382,-3.538650957626,0.018319330896,555.612382407844,1.439376774529,2.121112185323,1.727658324648,1.11,1.11,-0.881181603806,-0.622077037914,-0.85675693315,0.234679895235,993.833390441417,1.11,555.612382407844,-3.222335254121,-0.046636520353,-0.981936281247,-0.004418713266,-0.352204599049,-0.115553418545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,
2020-Q2,985.62906983739,991.382454583117,-5.753384745727,-32.817282416119,-7.686608719934,-5.640624814498,-1.949310694424,554.631741946111,-3.922561846937,0.408440974475,-4.796097965722,0.143333333333,0.143333333333,-25.978436507867,4.930518434743,-0.922526875812,5.853045310554,985.62906983739,0.143333333333,554.631741946111,-2.353906404754,-5.948664955681,-1.980636513781,-0.008912864312,5.305442460299,-0.108607789319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,
2020-Q3,993.104819473635,992.448007777888,0.656811695747,29.902998544967,-1.37406934178,4.262212779074,-1.332243564971,555.76835515196,4.546452823391,1.215720957843,4.504790002,0.113333333333,0.113333333333,9.26522542099,-4.370707055408,-0.819545911461,-3.551161143947,993.104819473635,0.113333333333,555.76835515196,9.545806352847,4.616734140646,4.611025168731,0.020749613259,-2.810473021915,0.05685462056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,
2020-Q4,994.231958439339,993.669448672558,0.562509766781,4.508555862805,-0.926493972882,4.885763578667,-0.007824853592,556.487155894399,2.875202969752,1.234617680183,2.946697575792,0.093333333333,0.093333333333,3.603077458826,-2.857898491819,-0.888947708214,-1.968950783605,994.231958439339,0.093333333333,556.487155894399,0.761661438546,-0.12699408339,-1.007610968897,-0.00453424936,-1.392436031374,-0.110379092326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,
2021-Q1,995.618123092813,994.911491498456,0.706631594357,5.544658613884,1.784732651389,4.968171303584,2.118880711711,557.497261643731,4.040422997324,1.884879235882,4.036591160094,0.05,0.05,7.602517796148,-3.984017465273,-0.941131284394,-3.04288618088,995.618123092813,0.05,557.497261643731,0.25169590385,-0.019539348819,0.571932182482,0.002573694821,-2.420629449037,-0.09663096159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,
2021-Q2,997.305694446989,996.12836791398,1.177326533009,6.750285416693,11.676624609592,4.867505662085,4.745913330856,559.303835758448,7.226296458863,4.672093812332,7.02512278292,0.026666666667,0.026666666667,18.644076588845,-6.990693499682,-0.99205361807,-5.998639881613,997.305694446989,0.026666666667,559.303835758448,0.072742923679,0.047488849079,1.72502590472,0.007762616571,-5.171852480545,-0.097978897895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,
2021-Q3,998.127362361181,997.213577042712,0.913785318469,3.286671656756,5.022542887539,4.340836514916,4.765569264817,560.884766883469,6.323724500078,5.116411731504,6.129842367608,0.046666666667,0.046666666667,15.331066857564,-6.085428158614,-1.045460658953,-5.039967499662,998.127362361181,0.046666666667,560.884766883469,-0.358293864065,-0.473206331255,-0.500546149567,-0.002252457673,-4.306100047725,-0.103009721786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,
2021-Q4,999.828564670152,998.173227960858,1.655336709294,6.804809235873,5.596606230806,3.838603672574,4.503779288294,563.039185198341,8.617673259483,6.552029303937,8.388893183958,0.053333333333,0.053333333333,23.733783007983,-8.330163949312,-1.066402433951,-7.263761515362,999.828564670152,0.053333333333,563.039185198341,-0.360191016597,0.243621568905,1.19908918073,0.005395901313,-6.415112418664,-0.073214807945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,
2022-Q1,999.573440878857,998.774996234428,0.798444644429,-1.020495165192,3.955317786037,2.407073094266,3.863504735964,565.215813132595,8.706511737011,7.718551488858,8.229985478825,0.306666666667,0.306666666667,22.986136348048,-7.922493271344,-1.085372345942,-6.837120925402,999.573440878857,0.306666666667,565.215813132595,-1.31460039468,-1.126769980082,0.183453514382,0.000825540815,-5.979867420345,-0.072290033688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,
2022-Q2,999.729865473942,999.3918862872,0.337979186742,0.625698380329,2.424171026946,2.467560211079,3.263518373213,567.540128986208,9.297263414444,8.236293227754,8.608238227752,1.076666666667,1.076666666667,24.221348524499,-7.528866265315,-1.054096132545,-6.47477013277,999.729865473942,1.076666666667,567.540128986208,0.105840771525,-0.908331309858,0.601176837926,0.002705295771,-5.708670464459,-0.0229924039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,
2022-Q3,1000.449171806472,1000.2369864552,0.212185351272,2.877225330107,2.321809445284,3.38040067199,3.023409412481,568.85097717425,5.243392752165,7.966210290776,4.840863378675,2.663333333333,2.663333333333,10.261545656083,-2.186843736658,-0.98418659502,-1.202657141638,1000.449171806472,2.663333333333,568.85097717425,0.961218471464,-0.16156475295,-2.069709181311,-0.009313691316,-1.209553080689,0.017204730897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,
2022-Q4,1001.137040941504,1001.100204001201,0.036836940302,2.751476540116,1.308476271345,3.452870183994,2.926976040336,569.890950991433,4.159895268726,6.851765793086,3.765926107834,4.04,4.04,6.142509809634,0.272173446822,-0.885818071818,1.15799151864,1001.137040941504,4.04,569.890950991433,0.166489545603,-0.006502921289,-0.42232118752,-0.001900445344,0.006872547591,0.049159193452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,
2023-Q1,1001.858284611429,1001.967207338938,-0.108922727509,2.884974679689,2.284843732565,3.468013350934,3.192211104503,570.7875199133,3.586275687462,5.571706780699,3.192390048603,4.626666666667,4.626666666667,3.968233476569,1.433703543246,-0.785168465419,2.218872008665,1001.858284611429,4.626666666667,570.7875199133,0.112786676139,0.08533676813,-0.127349959458,-0.000573074818,0.104608297524,0.056358702808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,
2023-Q2,1002.48419366623,1002.835720505027,-0.351526838797,2.503636219191,2.754328192281,3.474052664345,3.443834217819,571.504437626741,2.86767085376,3.964308640528,2.469002039482,5.073333333333,5.073333333333,1.244032738147,2.603518238313,-0.688086112396,3.291604350709,1002.48419366623,5.073333333333,571.504437626741,0.104439980957,0.059325641904,-0.180679008232,-0.000813055537,0.792325148795,0.057823929753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,
2023-Q3,1003.63119640584,1003.740663472447,-0.109467066606,4.588010958427,3.182024599361,3.619771869667,3.503677017239,572.354915359383,3.401910930561,3.503938185127,3.011569605818,5.29,5.29,3.268139122755,2.280592339735,-0.595623702494,2.876216042228,1003.63119640584,5.29,572.354915359383,0.244421838538,0.441799666713,0.480432345036,0.002161945553,0.167965219311,0.058058104282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,
2023-Q4,1004.471711308486,1004.563518549376,-0.09180724089,3.362059610573,3.334670366975,3.291420307708,3.463314548167,573.073269952275,2.873418371562,3.182318960836,2.544679029181,5.283333333333,5.283333333333,1.580045656508,2.738053295495,-0.523093400933,3.261146696427,1004.471711308486,5.283333333333,573.073269952275,-0.222362968477,0.316407728707,-0.13355747929,-0.000601008657,0.420821919205,0.042749116436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,
2024-Q1,1004.681352749951,1005.235615896739,-0.554263146788,0.838565765848,2.823068138515,2.688389389441,3.268408557794,573.980363023541,3.628372285058,3.192843110235,3.117302815828,5.233333333333,5.233333333333,3.604919965311,2.119183362532,-0.461200104915,2.580383467446,1004.681352749951,5.233333333333,573.980363023541,-0.513459902882,-0.227369369377,0.700632228256,0.003152845027,-0.130396657995,0.035738625972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,
2024-Q2,1005.562941604224,1005.980678153352,-0.417736549128,3.526355417081,3.078747937987,2.980249026443,3.144957648318,574.646087831557,2.662899232059,3.141650204809,2.283948480744,5.243333333333,5.243333333333,0.593924798257,2.957950663501,-0.400894299701,3.358844963202,1005.562941604224,5.243333333333,574.646087831557,0.351279106473,0.333845307282,-0.318708686145,-0.001434189088,0.669852133768,0.037245799969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,
2024-Q3,1006.38433691913,1006.656300577574,-0.271963658444,3.285581259611,2.753140513283,2.702489696878,2.915637105121,574.977826199836,1.32695347311,2.622910840447,1.135688590884,4.99,4.99,-3.561989589488,3.851514638395,-0.35039906264,4.201913701035,1006.38433691913,4.99,574.977826199836,-0.203746878244,0.461530123504,-0.621504604576,-0.002796770721,1.447997397372,0.030450522076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,
2024-Q4,1006.843157411962,1007.135828629766,-0.292671217804,1.835281971316,2.371446103469,1.918112208755,2.572310080383,575.760019111853,3.128771648063,2.686749159572,2.793388043459,4.4,4.4,2.559788363919,1.611882310371,-0.313008517259,1.92489082763,1006.843157411962,4.4,575.760019111853,-0.724253003279,0.103790608791,1.171189740076,0.00527035383,-0.48244709098,0.019870592249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,
2025-Q1,1006.68050880632,1007.564812677707,-0.884303871387,-0.650594422579,1.999156056362,1.715936191755,2.329196780961,576.667902349477,3.631532950489,2.687539325929,3.103549860162,4.21,4.21,3.625704206467,1.109161576561,-0.289927393157,1.399088969718,1006.68050880632,4.21,576.667902349477,-0.181270406563,-0.524891561064,0.60254149412,0.002711436724,-0.496426051617,0.00743069824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,
2025-Q2,1007.622061967116,1008.241274596065,-0.619212628949,3.76621264317,2.059120362885,2.705847673418,2.260596442705,577.077319502743,1.63766861306,2.43123167118,1.372733475733,4.23,4.23,-2.658886398667,2.853146849368,-0.257030281071,3.110177130438,1007.622061967116,4.23,577.077319502743,1.00070829125,0.355032987634,-0.915483310893,-0.004119674899,1.237221599666,0.018400742429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,
2025-Q3,1008.692656807376,1008.935747684509,-0.243090877133,4.282379361028,2.308319888239,2.777892353764,2.279447106927,577.837961286298,3.042567134211,2.860135086455,2.750567515828,4.096666666667,4.096666666667,2.459632716295,1.350276964801,-0.230039397329,1.580316362129,1008.692656807376,4.096666666667,577.837961286298,0.132337064017,0.37935023079,0.928403102619,0.004177813962,-0.190741512407,0.014139369689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,
2025-Q4,1009.04578704101,1009.549066975737,-0.503279934728,1.412520934524,2.202629629041,2.453277164904,2.413238345964,578.459180365203,2.484876315615,2.699161253343,2.197076927492,3.73,3.73,0.431776092348,1.532352057463,-0.223586839842,1.755938897305,1009.04578704101,3.73,578.459180365203,-0.260720571173,-0.145367887149,-0.1268922321,-0.000571015044,0.049555976912,-0.00504941238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,
